"","Comparison","SIMPER","OTU"
"710","Placebo_4_Placebo_8",0.000325845403455038,"f__Anaerolinaceae"
"711","Placebo_4_Placebo_8",0.000315759690598938,"f__Desulfovibrionaceae"
"712","Placebo_4_Placebo_8",0.000244636755350025,"f__Neisseriaceae"
"713","Placebo_4_Placebo_8",0.000238490842911054,"f__RF16"
"714","Placebo_4_Placebo_8",0.000186010733644992,"f__Xanthomonadaceae"
"715","Placebo_4_Placebo_8",0.000165071401948991,"f__Carnobacteriaceae"
"716","Placebo_4_Placebo_8",0.000152337153985993,"f__Comamonadaceae"
"717","Placebo_4_Placebo_8",0.000151136743979041,"f__F16"
"718","Placebo_4_Placebo_8",0.000149119836018952,"f__Peptostreptococcaceae"
"719","Placebo_4_Placebo_8",0.000141128480552033,"f__Micromonosporaceae"
"720","Placebo_4_Placebo_8",0.000135014332996009,"f__Gemellaceae"
"721","Placebo_4_Placebo_8",7.8198056910006e-05,"f__Anaeroplasmataceae"
"722","Placebo_4_Placebo_8",7.49312567889238e-05,"f__Staphylococcaceae"
"723","Placebo_4_Placebo_8",7.21258237730282e-05,"f__Aerococcaceae"
"724","Placebo_4_Placebo_8",4.93088150499421e-05,"f__Hyphomicrobiaceae"
"725","Placebo_4_Placebo_8",4.81072606111077e-05,"f__Flavobacteriaceae"
"726","Placebo_4_Placebo_8",4.57041517349932e-05,"f__Sphingomonadaceae"
"727","Placebo_4_Placebo_8",4.408668646394e-05,"f__Peptococcaceae"
"728","Placebo_4_Placebo_8",4.40770377519994e-05,"f__Leuconostocaceae"
"729","Placebo_4_Placebo_8",4.04953239320216e-05,"f__Sphingobacteriaceae"
"730","Placebo_4_Placebo_8",3.92858429340004e-05,"f__Dethiosulfovibrionaceae"
"731","Placebo_4_Placebo_8",3.9246250960967e-05,"f__Fusobacteriaceae"
"732","Placebo_4_Placebo_8",3.68827340589961e-05,"f__Chitinophagaceae"
"733","Placebo_4_Placebo_8",3.68827340579969e-05,"f__R4_45B"
"734","Placebo_4_Placebo_8",3.08757872909959e-05,"f__Rhizobiaceae"
"735","Placebo_4_Placebo_8",3.04551385270635e-05,"f__mitochondria"
"736","Placebo_4_Placebo_8",3.00689163439394e-05,"f__Polyangiaceae"
"737","Placebo_4_Placebo_8",2.80557003260462e-05,"f__Rhodobacteraceae"
"738","Placebo_4_Placebo_8",2.68597619439426e-05,"f__Alteromonadaceae"
"739","Placebo_4_Placebo_8",2.6066018970039e-05,"f__Cardiobacteriaceae"
"740","Placebo_4_Placebo_8",2.6066018970039e-05,"f__Pseudonocardiaceae"
"741","Placebo_4_Placebo_8",2.6066018969928e-05,"f__WCHB1_25"
"742","Placebo_4_Placebo_8",2.24490531059995e-05,"f__Kouleothrixaceae"
"743","Placebo_4_Placebo_8",2.12474986670541e-05,"f__Chthoniobacteraceae"
"744","Placebo_4_Placebo_8",2.12474986679423e-05,"f__Microbacteriaceae"
"745","Placebo_4_Placebo_8",2.12474986670541e-05,"f__Sinobacteraceae"
"746","Placebo_4_Placebo_8",2.08528151759424e-05,"f__Cytophagaceae"
